WeaponHitKnockback1h 5 (Pummeling)	3966252740	normal	Afixo
WeaponHitKnockback1h 6 (Pummeling)	3966252741	normal	Afixo
WeaponHitKnockback1h 7 (Pummeling)	3966252742	normal	Afixo
WeaponHitKnockback1h 8 (Pummeling)	3966252743	normal	Afixo
WeaponHitKnockback1h 9 (Smashing)	3966252744	normal	Afixo
WeaponHitKnockback2h 0.1 Legendary	856767386	normal	Afixo
WeaponHitKnockback2h 1 (Battering)	3966288673	normal	Afixo
WeaponHitKnockback2h 10 (Smashing)	2038507377	normal	Afixo
WeaponHitKnockback2h 11 (Smashing)	2038507378	normal	Afixo
WeaponHitKnockback2h 12 (Pulverizing)	2038507379	normal	Afixo
WeaponHitKnockback2h 2 (Battering)	3966288674	normal	Afixo
WeaponHitKnockback2h 3 (Battering)	3966288675	normal	Afixo
WeaponHitKnockback2h 4 (Battering)	3966288676	normal	Afixo
WeaponHitKnockback2h 5 (Pummeling)	3966288677	normal	Afixo
WeaponHitKnockback2h 6 (Pummeling)	3966288678	normal	Afixo
WeaponHitKnockback2h 7 (Pummeling)	3966288679	normal	Afixo
WeaponHitKnockback2h 8 (Pummeling)	3966288680	normal	Afixo
WeaponHitKnockback2h 9 (Smashing)	3966288681	normal	Afixo
WeaponHitSlow 1 (Crippling)	1423961413	normal	Afixo
WeaponHitSlow 10 (Persecuting)	4041053717	normal	Afixo
WeaponHitSlow 11 (Persecuting)	4041053718	normal	Afixo
WeaponHitSlow 12 (Dominating)	4041053719	normal	Afixo
WeaponHitSlow 2 (Crippling)	1423961414	normal	Afixo
WeaponHitSlow 3 (Crippling)	1423961415	normal	Afixo
WeaponHitSlow 4 (Crippling)	1423961416	normal	Afixo
WeaponHitSlow 5 (Punishing)	1423961417	normal	Afixo
WeaponHitSlow 6 (Punishing)	1423961418	normal	Afixo
WeaponHitSlow 7 (Punishing)	1423961419	normal	Afixo
WeaponHitSlow 8 (Punishing)	1423961420	normal	Afixo
WeaponHitSlow 9 (Persecuting)	1423961421	normal	Afixo
WeaponHitSlow1h 0.1 Legendary	1514086199	normal	Afixo
WeaponHitSlow1h 1 (Crippling)	211456830	normal	Afixo
WeaponHitSlow1h 10 (Persecuting)	2683108142	normal	Afixo
WeaponHitSlow1h 11 (Persecuting)	2683108143	normal	Afixo
WeaponHitSlow1h 12 (Dominating)	2683108144	normal	Afixo
WeaponHitSlow1h 2 (Crippling)	211456831	normal	Afixo
WeaponHitSlow1h 3 (Crippling)	211456832	normal	Afixo
WeaponHitSlow1h 4 (Crippling)	211456833	normal	Afixo
WeaponHitSlow1h 5 (Punishing)	211456834	normal	Afixo
WeaponHitSlow1h 6 (Punishing)	211456835	normal	Afixo
WeaponHitSlow1h 7 (Punishing)	211456836	normal	Afixo
WeaponHitSlow1h 8 (Punishing)	211456837	normal	Afixo
WeaponHitSlow1h 9 (Persecuting)	211456838	normal	Afixo
WeaponHitSlow2h 0.1 Legendary	1718895896	normal	Afixo
WeaponHitSlow2h 1 (Crippling)	211492767	normal	Afixo
WeaponHitSlow2h 10 (Persecuting)	2684294063	normal	Afixo
WeaponHitSlow2h 11 (Persecuting)	2684294064	normal	Afixo
WeaponHitSlow2h 12 (Dominating)	2684294065	normal	Afixo
WeaponHitSlow2h 2 (Crippling)	211492768	normal	Afixo
WeaponHitSlow2h 3 (Crippling)	211492769	normal	Afixo
WeaponHitSlow2h 4 (Crippling)	211492770	normal	Afixo
WeaponHitSlow2h 5 (Punishing)	211492771	normal	Afixo
WeaponHitSlow2h 6 (Punishing)	211492772	normal	Afixo
WeaponHitSlow2h 7 (Punishing)	211492773	normal	Afixo
WeaponHitSlow2h 8 (Punishing)	211492774	normal	Afixo
WeaponHitSlow2h 9 (Persecuting)	211492775	normal	Afixo
WeaponHitStun 1 (of Striking)	1433654602	normal	Afixo
WeaponHitStun 10 (of Ruin)	65961658	normal	Afixo
WeaponHitStun 11 (of Ruin)	65961659	normal	Afixo
WeaponHitStun 12 (of Staggering)	65961660	normal	Afixo
WeaponHitStun 2 (of Striking)	1433654603	normal	Afixo
WeaponHitStun 3 (of Striking)	1433654604	normal	Afixo
WeaponHitStun 4 (of Striking)	1433654605	normal	Afixo
WeaponHitStun 5 (of Bane)	1433654606	normal	Afixo
WeaponHitStun 6 (of Bane)	1433654607	normal	Afixo
WeaponHitStun 7 (of Bane)	1433654608	normal	Afixo
WeaponHitStun 8 (of Bane)	1433654609	normal	Afixo
WeaponHitStun 9 (of Ruin)	1433654610	normal	Afixo
WeaponHitStun1h 0.1 Legendary	1273900028	normal	Afixo
WeaponHitStun1h 1 (of Striking)	2177405059	normal	Afixo
WeaponHitStun1h 10 (of Ruin)	3134890259	normal	Afixo
WeaponHitStun1h 11 (of Ruin)	3134890260	normal	Afixo
WeaponHitStun1h 2 (of Striking)	2177405060	normal	Afixo
WeaponHitStun1h 3 (of Striking)	2177405061	normal	Afixo
WeaponHitStun1h 4 (of Striking)	2177405062	normal	Afixo
WeaponHitStun1h 5 (of Bane)	2177405063	normal	Afixo
WeaponHitStun1h 6 (of Bane)	2177405064	normal	Afixo
WeaponHitStun1h 7 (of Bane)	2177405065	normal	Afixo
WeaponHitStun1h 8 (of Bane)	2177405066	normal	Afixo
WeaponHitStun1h 9 (of Ruin)	2177405067	normal	Afixo
WeaponHitStun2h 0.1 Legendary	1478709725	normal	Afixo
WeaponHitStun2h 1 (of Striking)	2177440996	normal	Afixo
WeaponHitStun2h 10 (of Ruin)	3136076180	normal	Afixo
WeaponHitStun2h 11 (of Ruin)	3136076181	normal	Afixo
WeaponHitStun2h 12 (of Staggering)	3136076182	normal	Afixo
WeaponHitStun2h 2 (of Striking)	2177440997	normal	Afixo
WeaponHitStun2h 3 (of Striking)	2177440998	normal	Afixo
WeaponHitStun2h 4 (of Striking)	2177440999	normal	Afixo
WeaponHitStun2h 5 (of Bane)	2177441000	normal	Afixo
WeaponHitStun2h 6 (of Bane)	2177441001	normal	Afixo
WeaponHitStun2h 7 (of Bane)	2177441002	normal	Afixo
WeaponHitStun2h 8 (of Bane)	2177441003	normal	Afixo
WeaponHitStun2h 9 (of Ruin)	2177441004	normal	Afixo
WitchdoctorDamage 1 (of Bile)	61287551	normal	Afixo
WitchdoctorDamage 10 (of the Underworld)	2022489231	normal	Afixo
WitchdoctorDamage 11 (of the Underworld)	2022489232	normal	Afixo
WitchdoctorDamage 12 (of the Damned)	2022489233	normal	Afixo
WitchdoctorDamage 2 (of Bile)	61287552	normal	Afixo
WitchdoctorDamage 3 (of Bile)	61287553	normal	Afixo
WitchdoctorDamage 4 (of Bile)	61287554	normal	Afixo
WitchdoctorDamage 5 (of the Headhunter)	61287555	normal	Afixo
WitchdoctorDamage 6 (of the Headhunter)	61287556	normal	Afixo
WitchdoctorDamage 7 (of the Headhunter)	61287557	normal	Afixo
WitchdoctorDamage 8 (of the Headhunter)	61287558	normal	Afixo
WitchdoctorDamage 9 (of the Underworld)	61287559	normal	Afixo
WizardDamage 1 (of the Owl)	3444246182	normal	Afixo
WizardDamage 10 (of the Stars)	1990974358	normal	Afixo
WizardDamage 11 (of the Stars)	1990974359	normal	Afixo
WizardDamage 12 (of the Cosmos)	1990974360	normal	Afixo
WizardDamage 2 (of the Owl)	3444246183	normal	Afixo
WizardDamage 3 (of the Owl)	3444246184	normal	Afixo
WizardDamage 4 (of the Owl)	3444246185	normal	Afixo
WizardDamage 5 (of the Moon)	3444246186	normal	Afixo
WizardDamage 6 (of the Moon)	3444246187	normal	Afixo
WizardDamage 7 (of the Moon)	3444246188	normal	Afixo
WizardDamage 8 (of the Moon)	3444246189	normal	Afixo
WizardDamage 9 (of the Stars)	3444246190	normal	Afixo
WizSkill MagicMissile I (Opulant)	909112697	normal	Afixo
WrathHeals 1 (Dedicated)	3253546628	normal	Afixo
WrathHeals 1 Two-Handed	612586703	normal	Afixo
WrathHeals 2 (Dedicated)	3253546629	normal	Afixo
WrathHeals 2 Two-Handed	1433842224	normal	Afixo
WrathHeals 3 (Dedicated)	3253546630	normal	Afixo
WrathHeals 3 Two-Handed	2255097745	normal	Afixo
WrathHeals 4 (Dedicated)	3253546631	normal	Afixo
WrathHeals 4 Two-Handed	3076353266	normal	Afixo
WrathHeals 5 (Dedicated)	3253546632	normal	Afixo
WrathHeals 5 Two-Handed	3897608787	normal	Afixo
WrathHeals 6 (Dedicated)	3253546633	normal	Afixo
WrathHeals 6 Two-Handed	423897012	normal	Afixo
WrathHeals 7 (Dedicated)	3253546634	normal	Afixo
WrathHeals 7 Two-Handed	1245152533	normal	Afixo
WrathHeals 8 (Dedicated)	3253546635	normal	Afixo
WrathHeals 8 Two-Handed	2066408054	normal	Afixo
WrathHeals 9 (Dedicated)	3253546636	normal	Afixo
AllStats 1 (of Mastery)	40042201	normal	Afixo
AllStats 2 (of Mastery)	40042202	normal	Afixo
AllStats 3 (of Mastery)	40042203	normal	Afixo
AllStats 4 (of Excellence)	40042204	normal	Afixo
AllStats 5 (of Excellence)	40042205	normal	Afixo
AllStats 6 (of Dominance)	40042206	normal	Afixo
AllStats 7 (of Dominance)	40042207	normal	Afixo
AllStats 8 (of Perfection)	40042208	normal	Afixo
ArcaneDamage 1 (of Starlight)	125900959	normal	Afixo
ArcaneDamage 10 (of the Void)	4154731695	normal	Afixo
ArcaneDamage 11 (of the Void)	4154731696	normal	Afixo
ArcaneDamage 11_104 (of the Void)	1384117124	normal	Afixo
ArcaneDamage 12 (of the Void)	4154731697	normal	Afixo
ArcaneDamage 12_104 (of the Void)	1385303045	normal	Afixo
ArcaneDamage 13 (of the Void)	4154731698	normal	Afixo
ArcaneDamage 13_104 (of the Void)	1386488966	normal	Afixo
ArcaneDamage 14 (from Beyond)	4154731699	normal	Afixo
ArcaneDamage 14_104 (from Beyond)	1387674887	normal	Afixo
ArcaneDamage 2 (of Starlight)	125900960	normal	Afixo
ArcaneDamage 3 (of Starlight)	125900961	normal	Afixo
ArcaneDamage 4 (of Starlight)	125900962	normal	Afixo
ArcaneDamage 5 (of Starlight)	125900963	normal	Afixo
ArcaneDamage 6 (of Infinity)	125900964	normal	Afixo
ArcaneDamage 7 (of Infinity)	125900965	normal	Afixo
ArcaneDamage 8 (of Infinity)	125900966	normal	Afixo
ArcaneDamage 9 (of Infinity)	125900967	normal	Afixo
ArcanePowerOnCrit 1 (Foreboding)	3625689175	normal	Afixo
ArcanePowerOnCrit 10 (Abominable)	3683625831	normal	Afixo
ArcanePowerOnCrit 2 (Foreboding)	3625689176	normal	Afixo
ArcanePowerOnCrit 3 (Foreboding)	3625689177	normal	Afixo
ArcanePowerOnCrit 4 (Ominous)	3625689178	normal	Afixo
ArcanePowerOnCrit 5 (Ominous)	3625689179	normal	Afixo
ArcanePowerOnCrit 6 (Ominous)	3625689180	normal	Afixo
ArcanePowerOnCrit 7 (Terrifying)	3625689181	normal	Afixo
ArcanePowerOnCrit 8 (Terrifying)	3625689182	normal	Afixo
ArcanePowerOnCrit 9 (Terrifying)	3625689183	normal	Afixo
ArcaneResist I (Warding)	2608980045	normal	Afixo
ArcaneResist II (Warding)	196995670	normal	Afixo
ArcaneResist III (Warding)	2205889919	normal	Afixo
ArcaneResist IV (Warding)	196995683	normal	Afixo
ArcaneResist IX (Nullifying)	196995685	normal	Afixo
ArcaneResist V (Beguiling)	2608980058	normal	Afixo
ArcaneResist VI (Beguiling)	196996099	normal	Afixo
ArcaneResist VII (Beguiling)	2205904076	normal	Afixo
ArcaneResist VIII (Beguiling)	4075357877	normal	Afixo
ArcaneResist X (Nullifying)	2608980060	normal	Afixo
ArcaneResist XI (Nullifying)	196996165	normal	Afixo
ArcaneResist XII (Eclipsing)	2205906254	normal	Afixo
BarbSkill Cleave I (Unrelenting)	3914087247	normal	Afixo
BindOnEquip (Tradable)	1971195390	normal	Afixo
Bleed 1 (Bloody)	2064982189	normal	Afixo
Bleed 10 (Grisly)	3719902845	normal	Afixo
Bleed 11 (Grisly)	3719902846	normal	Afixo
Bleed 12 (Exsanguinating)	3719902847	normal	Afixo
Bleed 2 (Bloody)	2064982190	normal	Afixo
Bleed 3 (Bloody)	2064982191	normal	Afixo
Bleed 4 (Bloody)	2064982192	normal	Afixo
Bleed 5 (Wounding)	2064982193	normal	Afixo
Bleed 6 (Wounding)	2064982194	normal	Afixo
Bleed 7 (Wounding)	2064982195	normal	Afixo
Bleed 8 (Wounding)	2064982196	normal	Afixo
Bleed 9 (Grisly)	2064982197	normal	Afixo
Block 1 (of the Tortoise)	2076777148	normal	Afixo
Block 2 (of the Tortoise)	2076777149	normal	Afixo
Block 3 (of Deflection)	2076777150	normal	Afixo
Block 4 (of Deflection)	2076777151	normal	Afixo
Block 5 (of Deflection)	2076777152	normal	Afixo
Block 6 (of Interception)	2076777153	normal	Afixo
Block 7 (of Interception)	2076777154	normal	Afixo
Block 8 (of Interception)	2076777155	normal	Afixo
Block 9 (of Invulnerability)	2076777156	normal	Afixo
Cast 1 (of the Oracle)	3993698428	normal	Afixo
Cast 10 (of Prophecy)	2943029292	normal	Afixo
Cast 2 (of the Oracle)	3993698429	normal	Afixo
Cast 3 (of the Oracle)	3993698430	normal	Afixo
Cast 4 (of Brilliance)	3993698431	normal	Afixo
Cast 5 (of Brilliance)	3993698432	normal	Afixo
Cast 6 (of Brilliance)	3993698433	normal	Afixo
Cast 7 (of Moonlight)	3993698434	normal	Afixo
Cast 8 (of Moonlight)	3993698435	normal	Afixo
Cast 9 (of Moonlight)	3993698436	normal	Afixo
CCReduction 1 (Defiant)	4044020836	normal	Afixo
CCReduction 10 (of Impunity)	308701460	normal	Afixo
CCReduction 2 (Defiant)	4044020837	normal	Afixo
CCReduction 3 (Defiant)	4044020838	normal	Afixo
CCReduction 4 (Rebellious)	4044020839	normal	Afixo
CCReduction 5 (Rebellious)	4044020840	normal	Afixo
CCReduction 6 (Rebellious)	4044020841	normal	Afixo
CCReduction 7 (Brazen)	4044020842	normal	Afixo
CCReduction 8 (Brazen)	4044020843	normal	Afixo
CCReduction 9 (Undaunted)	4044020844	normal	Afixo
Charged Bolt Cast I (of Charged Bolt Cast (example))	4043652147	normal	Afixo
ColdDamage 1 (of Winter)	3482121847	normal	Afixo
ColdDamage 10 (of Frost)	3240871303	normal	Afixo
ColdDamage 11 (of Frost)	3240871304	normal	Afixo
ColdDamage 11_104 (of Frost)	1431844956	normal	Afixo
ColdDamage 12 (of Frost)	3240871305	normal	Afixo
ColdDamage 12_104 (of Frost)	1433030877	normal	Afixo
ColdDamage 13 (of Frost)	3240871306	normal	Afixo
ColdDamage 13_104 (of Frost)	1434216798	normal	Afixo
ColdDamage 14 (of the Avalanche)	3240871307	normal	Afixo
ColdDamage 14_104 (of the Avalanche)	1435402719	normal	Afixo
ColdDamage 2 (of Winter)	3482121848	normal	Afixo
ColdDamage 3 (of Winter)	3482121849	normal	Afixo
ColdDamage 4 (of Winter)	3482121850	normal	Afixo
ColdDamage 5 (of Winter)	3482121851	normal	Afixo
ColdDamage 6 (of Shivers)	3482121852	normal	Afixo
ColdDamage 7 (of Shivers)	3482121853	normal	Afixo
ColdDamage 8 (of Shivers)	3482121854	normal	Afixo
ColdDamage 9 (of Shivers)	3482121855	normal	Afixo
ColdResist I (Nomadic)	2656707877	normal	Afixo
ColdResist II (Nomadic)	1772014126	normal	Afixo
ColdResist III (Nomadic)	2641891415	normal	Afixo
ColdResist IV (Nomadic)	1772014139	normal	Afixo
ColdResist IX (Thawing)	1772014141	normal	Afixo
ColdResist V (Sheltering)	2656707890	normal	Afixo
ColdResist VI (Sheltering)	1772014555	normal	Afixo
ColdResist VII (Sheltering)	2641905572	normal	Afixo
ColdResist VIII (Sheltering)	1283538061	normal	Afixo
ColdResist X (Thawing)	2656707892	normal	Afixo
ColdResist XI (Thawing)	1772014621	normal	Afixo
ColdResist XII (Hearthfire)	2641907750	normal	Afixo
CriticalChance I (Iron)	2471587798	normal	Afixo
CriticalChance II (Iron)	4252986111	normal	Afixo
CriticalChance III (Iron)	2909588296	normal	Afixo
CriticalChance IV (Sawtooth)	4252986124	normal	Afixo
CriticalChance IX (Flaying)	4252986126	normal	Afixo
CriticalChance V (Sawtooth)	2471587811	normal	Afixo
CriticalChance VI (Sawtooth)	4252986540	normal	Afixo
CriticalChance VII (Lacerating)	2909602453	normal	Afixo
CriticalChance VIII (Lacerating)	1527600542	normal	Afixo
CriticalDamage I (Brutal)	3038206296	normal	Afixo
CriticalDamage II (Brutal)	1476560065	normal	Afixo
CriticalDamage III (Brutal)	1481841994	normal	Afixo
CriticalDamage IV (Wicked)	1476560078	normal	Afixo
CriticalDamage IX (Deadly)	1476560080	normal	Afixo
CriticalDamage V (Wicked)	3038206309	normal	Afixo
CriticalDamage VI (Wicked)	1476560494	normal	Afixo
CriticalDamage VII (Deadly)	1481856151	normal	Afixo
CriticalDamage VIII (Deadly)	1656612832	normal	Afixo
CriticalDamage X (Merciless)	3038206311	normal	Afixo
Damage I (Ferocious)	2044719016	normal	Afixo
Damage II (Ferocious)	3051218193	normal	Afixo
Damage III (Ferocious)	1905952666	normal	Afixo
Damage IV (Savage)	3051218206	normal	Afixo
Damage IX (Malevolent)	3051218208	normal	Afixo
Damage V (Savage)	2044719029	normal	Afixo
Damage VI (Savage)	3051218622	normal	Afixo
Damage VII (Grim)	1905966823	normal	Afixo
Damage VIII (Grim)	2767363120	normal	Afixo
DamageReductionArcane 1 (Violet)	3388438439	normal	Afixo
DamageReductionArcane 10 (Quartz)	149318839	normal	Afixo
DamageReductionArcane 11 (Opalite)	149318840	normal	Afixo
DamageReductionArcane 12 (Tanzanite)	149318841	normal	Afixo
DamageReductionArcane 2 (Violet)	3388438440	normal	Afixo
DamageReductionArcane 3 (Violet)	3388438441	normal	Afixo
DamageReductionArcane 4 (Violet)	3388438442	normal	Afixo
DamageReductionArcane 5 (Violet)	3388438443	normal	Afixo
DamageReductionArcane 6 (Violet)	3388438444	normal	Afixo
DamageReductionArcane 7 (Violet)	3388438445	normal	Afixo
DamageReductionArcane 8 (Violet)	3388438446	normal	Afixo
DamageReductionArcane 9 (Quartz)	3388438447	normal	Afixo
DamageReductionCold 1 (Azure)	2251267967	normal	Afixo
DamageReductionCold 10 (Lapis)	1277398927	normal	Afixo
DamageReductionCold 11 (Cobalt)	1277398928	normal	Afixo
DamageReductionCold 12 (Sapphire)	1277398929	normal	Afixo
DamageReductionCold 2 (Azure)	2251267968	normal	Afixo
DamageReductionCold 3 (Azure)	2251267969	normal	Afixo
DamageReductionCold 4 (Azure)	2251267970	normal	Afixo
DamageReductionCold 5 (Azure)	2251267971	normal	Afixo
DamageReductionCold 6 (Azure)	2251267972	normal	Afixo
DamageReductionCold 7 (Azure)	2251267973	normal	Afixo
DamageReductionCold 8 (Azure)	2251267974	normal	Afixo
DamageReductionCold 9 (Lapis)	2251267975	normal	Afixo
DamageReductionFire 1 (Crimson)	2361775331	normal	Afixo
DamageReductionFire 10 (Russet)	629174643	normal	Afixo
DamageReductionFire 11 (Garnet)	629174644	normal	Afixo
DamageReductionFire 12 (Ruby)	629174645	normal	Afixo
DamageReductionFire 2 (Crimson)	2361775332	normal	Afixo
DamageReductionFire 3 (Crimson)	2361775333	normal	Afixo
DamageReductionFire 4 (Crimson)	2361775334	normal	Afixo
DamageReductionFire 5 (Crimson)	2361775335	normal	Afixo
DamageReductionFire 6 (Crimson)	2361775336	normal	Afixo
DamageReductionFire 7 (Crimson)	2361775337	normal	Afixo
DamageReductionFire 8 (Crimson)	2361775338	normal	Afixo
DamageReductionFire 9 (Russet)	2361775339	normal	Afixo
DamageReductionLightning 1 (Citrine)	2729899169	normal	Afixo
DamageReductionLightning 10 (Ocher)	4187326705	normal	Afixo
DamageReductionLightning 11 (Coral)	4187326706	normal	Afixo
DamageReductionLightning 12 (Amber)	4187326707	normal	Afixo
DamageReductionLightning 2 (Citrine)	2729899170	normal	Afixo
DamageReductionLightning 3 (Citrine)	2729899171	normal	Afixo
DamageReductionLightning 4 (Citrine)	2729899172	normal	Afixo
DamageReductionLightning 5 (Citrine)	2729899173	normal	Afixo
DamageReductionLightning 6 (Citrine)	2729899174	normal	Afixo
DamageReductionLightning 7 (Citrine)	2729899175	normal	Afixo
DamageReductionLightning 8 (Citrine)	2729899176	normal	Afixo
DamageReductionLightning 9 (Ocher)	2729899177	normal	Afixo
DamageReductionPoison 1 (Beryl)	3391724053	normal	Afixo
DamageReductionPoison 10 (Viridian)	257744101	normal	Afixo
DamageReductionPoison 11 (Jade)	257744102	normal	Afixo
DamageReductionPoison 12 (Emerald)	257744103	normal	Afixo
DamageReductionPoison 2 (Beryl)	3391724054	normal	Afixo
DamageReductionPoison 3 (Beryl)	3391724055	normal	Afixo
DamageReductionPoison 4 (Beryl)	3391724056	normal	Afixo
DamageReductionPoison 5 (Beryl)	3391724057	normal	Afixo
DamageReductionPoison 6 (Beryl)	3391724058	normal	Afixo
DamageReductionPoison 7 (Beryl)	3391724059	normal	Afixo
DamageReductionPoison 8 (Beryl)	3391724060	normal	Afixo
DamageReductionPoison 9 (Viridian)	3391724061	normal	Afixo
DamageVsElite 1 (Piercing)	145064108	normal	Afixo
DamageVsElite 10 (Harrowing)	492148316	normal	Afixo
DamageVsElite 11 (Harrowing)	492148317	normal	Afixo
DamageVsElite 12 (King Slaying)	492148318	normal	Afixo
DamageVsElite 2 (Piercing)	145064109	normal	Afixo
DamageVsElite 3 (Piercing)	145064110	normal	Afixo
DamageVsElite 4 (Executing)	145064111	normal	Afixo
DamageVsElite 5 (Penetrating)	145064112	normal	Afixo
DamageVsElite 6 (Penetrating)	145064113	normal	Afixo
DamageVsElite 7 (Penetrating)	145064114	normal	Afixo
DamageVsElite 8 (Penetrating)	145064115	normal	Afixo
DamageVsElite 9 (Harrowing)	145064116	normal	Afixo
DamageVsMonsterTypeBeast 1 (of the Hunter)	3318785170	normal	Afixo
DamageVsMonsterTypeBeast 10 (of the Hunter)	2145728258	normal	Afixo
DamageVsMonsterTypeBeast 11 (of the Hunter)	2145728259	normal	Afixo
DamageVsMonsterTypeBeast 12 (of the Hunter)	2145728260	normal	Afixo
DamageVsMonsterTypeBeast 2 (of the Hunter)	3318785171	normal	Afixo
DamageVsMonsterTypeBeast 3 (of the Hunter)	3318785172	normal	Afixo
DamageVsMonsterTypeBeast 4 (of the Hunter)	3318785173	normal	Afixo
DamageVsMonsterTypeBeast 5 (of the Hunter)	3318785174	normal	Afixo
DamageVsMonsterTypeBeast 6 (of the Hunter)	3318785175	normal	Afixo
DamageVsMonsterTypeBeast 7 (of the Hunter)	3318785176	normal	Afixo
DamageVsMonsterTypeBeast 8 (of the Hunter)	3318785177	normal	Afixo
DamageVsMonsterTypeBeast 9 (of the Hunter)	3318785178	normal	Afixo
DamageVsMonsterTypeDemon 1 (of Demon Slaying)	1620834582	normal	Afixo
DamageVsMonsterTypeDemon 10 (of Demon Slaying)	1947933702	normal	Afixo
DamageVsMonsterTypeDemon 11 (of Demon Slaying)	1947933703	normal	Afixo
DamageVsMonsterTypeDemon 12 (of Demon Slaying)	1947933704	normal	Afixo
DamageVsMonsterTypeDemon 2 (of Demon Slaying)	1620834583	normal	Afixo
DamageVsMonsterTypeDemon 3 (of Demon Slaying)	1620834584	normal	Afixo
DamageVsMonsterTypeDemon 4 (of Demon Slaying)	1620834585	normal	Afixo
DamageVsMonsterTypeDemon 5 (of Demon Slaying)	1620834586	normal	Afixo
DamageVsMonsterTypeDemon 6 (of Demon Slaying)	1620834587	normal	Afixo
DamageVsMonsterTypeDemon 7 (of Demon Slaying)	1620834588	normal	Afixo
DamageVsMonsterTypeDemon 8 (of Demon Slaying)	1620834589	normal	Afixo
DamageVsMonsterTypeDemon 9 (of Demon Slaying)	1620834590	normal	Afixo
DamageVsMonsterTypeHuman 1 (of Mortality)	3117402332	normal	Afixo
DamageVsMonsterTypeHuman 10 (of Mortality)	4090029196	normal	Afixo
DamageVsMonsterTypeHuman 11 (of Mortality)	4090029197	normal	Afixo
DamageVsMonsterTypeHuman 12 (of Mortality)	4090029198	normal	Afixo
DamageVsMonsterTypeHuman 2 (of Mortality)	3117402333	normal	Afixo
DamageVsMonsterTypeHuman 3 (of Mortality)	3117402334	normal	Afixo
DamageVsMonsterTypeHuman 4 (of Mortality)	3117402335	normal	Afixo
DamageVsMonsterTypeHuman 5 (of Mortality)	3117402336	normal	Afixo
DamageVsMonsterTypeHuman 6 (of Mortality)	3117402337	normal	Afixo
DamageVsMonsterTypeHuman 7 (of Mortality)	3117402338	normal	Afixo
DamageVsMonsterTypeHuman 8 (of Mortality)	3117402339	normal	Afixo
DamageVsMonsterTypeHuman 9 (of Mortality)	3117402340	normal	Afixo
DamageVsMonsterTypeUndead 1 (of Purification)	3280796980	normal	Afixo
DamageVsMonsterTypeUndead 10 (of Purification)	892117988	normal	Afixo
DamageVsMonsterTypeUndead 11 (of Purification)	892117989	normal	Afixo
DamageVsMonsterTypeUndead 12 (of Purification)	892117990	normal	Afixo
DamageVsMonsterTypeUndead 2 (of Purification)	3280796981	normal	Afixo
DamageVsMonsterTypeUndead 3 (of Purification)	3280796982	normal	Afixo
DamageVsMonsterTypeUndead 4 (of Purification)	3280796983	normal	Afixo
DamageVsMonsterTypeUndead 5 (of Purification)	3280796984	normal	Afixo
DamageVsMonsterTypeUndead 6 (of Purification)	3280796985	normal	Afixo
DamageVsMonsterTypeUndead 7 (of Purification)	3280796986	normal	Afixo
DamageVsMonsterTypeUndead 8 (of Purification)	3280796987	normal	Afixo
DamageVsMonsterTypeUndead 9 (of Purification)	3280796988	normal	Afixo
DamConversionHeal 10 (NYI I need a name)	2609215219	normal	Afixo
DamConversionHeal 11 (NYI I need a name)	2609215220	normal	Afixo
DamConversionHeal 12 (NYI I need a name)	2609215221	normal	Afixo
DamReductionVsElite 1 (Resolute)	1691963212	normal	Afixo
DamReductionVsElite 10 (Impervious)	211196	normal	Afixo
DamReductionVsElite 11 (Impervious)	211197	normal	Afixo
DamReductionVsElite 12 (Mythical)	211198	normal	Afixo
DamReductionVsElite 2 (Resolute)	1691963213	normal	Afixo
DamReductionVsElite 3 (Resolute)	1691963214	normal	Afixo
DamReductionVsElite 4 (Resolute)	1691963215	normal	Afixo
DamReductionVsElite 5 (Resolute)	1691963216	normal	Afixo
DamReductionVsElite 6 (Impervious)	1691963217	normal	Afixo
DamReductionVsElite 7 (Impervious)	1691963218	normal	Afixo
DamReductionVsElite 8 (Impervious)	1691963219	normal	Afixo
DamReductionVsElite 9 (Impervious)	1691963220	normal	Afixo
Defense I (Intercepting)	1441375939	normal	Afixo
Defense II (Intercepting)	320765836	normal	Afixo
Defense III (Vigilant)	1995338101	normal	Afixo
Defense IV (Vigilant)	320765849	normal	Afixo
Defense V (Sentinel)	1441375952	normal	Afixo
Defense VI (Sentinel)	320766265	normal	Afixo
Defense VII (Bastion)	1995352258	normal	Afixo
DefenseMelee 1 (of the Gladiator)	2492098259	normal	Afixo
DefenseMelee 10 (of the Commander)	634863971	normal	Afixo
DefenseMelee 11 (of the Commander)	634863972	normal	Afixo
DefenseMelee 12 (of the Dreadnought)	634863973	normal	Afixo
DefenseMelee 2 (of the Gladiator)	2492098260	normal	Afixo
DefenseMelee 3 (of the Gladiator)	2492098261	normal	Afixo
DefenseMelee 4 (of the Gladiator)	2492098262	normal	Afixo
DefenseMelee 5 (of the Juggernaut)	2492098263	normal	Afixo
DefenseMelee 6 (of the Juggernaut)	2492098264	normal	Afixo
DefenseMelee 7 (of the Juggernaut)	2492098265	normal	Afixo
DefenseMelee 8 (of the Juggernaut)	2492098266	normal	Afixo
DefenseMelee 9 (of the Commander)	2492098267	normal	Afixo
DefenseMissile 1 (Deflecting)	3451489665	normal	Afixo
DefenseMissile 10 (Elusive)	2230009297	normal	Afixo
